On New Year's Eve in London, four strangers find themselves on the roof of a building known for suicides. Martin is a famous talk show host just out of jail, Maureen is a lonely single mother, Jess is young, reckless and heartbroken, and JJ is an American realizing the failures in his life. Through mutual pain and humour, this unlikely group take the long way down and figure out what will keep them alive until Valentine's Day, one step at a time.                
Easy A	2010	Will Gluck	7.2	Emma Stone,Amanda Bynes,Penn Badgley	12	
After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in "The Scarlet Letter," which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.                
A Beautiful Mind	2001	Ron Howard	8.2	Russell Crowe,Ed Harris,Jennifer Connelly	12	
A biopic of the meteoric rise of John Forbes Nash Jr., a math prodigy able to solve problems that baffled the greatest of minds. And how he overcame years of suffering through schizophrenia to win the Nobel Prize.                
Think Like a Man Too	2014	Tim Story	5.6	Kevin Hart,Gabrielle Union,Wendi McLendon-Covey	Rated PG-13 for  crude sexual content including references,  partial nudity, language and drug material	
In the highly anticipated sequel, which was inspired by Steve Harvey's best-selling book Act Like a Lady, Think Like a Man, all the couples are back for a wedding in Las Vegas. But plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.                
In a World...	2013	Lake Bell	6.7	Lake Bell,Fred Melamed,Michaela Watkins	12	
An underachieving vocal coach is motivated by her father, the king of movie-trailer voice-overs, to pursue her aspirations of becoming a voiceover star. Amidst pride, sexism and family dysfunction, she sets out to change the voice of a generation.                
A Nightmare on Elm Street Part 2: Freddy's Revenge	1985	Jack Sholder	5.3	Robert Englund,Mark Patton,Kim Myers	16	
A new family moves into the house on Elm Street, and before long, the kids are again having nightmares about deceased child murderer Freddy Krueger. This time, Freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear.                
A Merry Friggin' Christmas	2014	Tristram Shapeero	5.2	Robin Williams,Lauren Graham,Joel McHale	Rated PG- 13 for language and crude humor throughout	Tristram Shapeero
About a Boy	2002	Chris Weitz	7.1	Hugh Grant,Nicholas Hoult,Toni Collette	AL	
Twelve year old Marcus Brewer lives with his chronically depressed single mother, Fiona Brewer. Both Fiona and Marcus beat to their own respective drummers. Marcus will do whatever he can to make his depressed mother happy, even if it causes himself grief. As such, he realizes that he is perceived as different than most kids, as even the self-professed weird kids don't want to hang out with him as he is the target of bullying. Part of the taunts against him are the fact that he sings and speaks to himself without even realizing that he is doing it. Meanwhile, thirty-eight year old Will Freeman is a slacker who has lived comfortably off the royalties of a song written by his deceased father, and as such has never had to work a day in his life. He is a solitary man who places himself as the first and only priority in life. He comes across the idea that dating single moms meets his selfish carnal needs. It is in this capacity that Will meets Marcus, as one of Will's single mother ...                
Sherlock Holmes: A Game of Shadows	2011	Guy Ritchie	7.5	Robert Downey Jr.,Jude Law,Jared Harris	12	
Sherlock Holmes (<a href="/name/nm0000375?ref_=tt_stry_pl">Robert Downey Jr.</a>) and his longtime trusted associate, Doctor Watson (<a href="/name/nm0000179?ref_=tt_stry_pl">Jude Law</a>), take on their arch-nemesis, Professor Moriarty (<a href="/name/nm0364813?ref_=tt_stry_pl">Jared Harris</a>), with the help of Holmes' older brother Mycroft Holmes (<a href="/name/nm0000410?ref_=tt_stry_pl">Stephen Fry</a>) and a gypsy named Simza (<a href="/name/nm0636426?ref_=tt_stry_pl">Noomi Rapace</a>).                
Once Upon a Time in America	1984	Sergio Leone	8.4	Robert De Niro,James Woods,Elizabeth McGovern	12	
Epic tale of a group of Jewish gangsters in New York, from childhood, through their glory years during prohibition, and their meeting again 35 years later.                
Dodgeball: A True Underdog Story	2004	Rawson Marshall Thurber	6.7	Ben Stiller,Christine Taylor,Vince Vaughn	AL	
White Goodman is the owner and founder of Globo Gym, and would love nothing more than owning Average Joe's Gymnasium. Peter LaFleur doesn't want to lose his gym to Goodman, but can't find a way to get $50,000 in time. Peter and his gang of gym buddies think of ways to raise money, finally settling on winning a dodgeball tournament. White Goodman retaliates by creating his own dodgeball team to finish off Peter. Peter's team doesn't do too well, until legendary ADAA champ Patches O'Houlihan turns up ready to train them.                
Lemony Snicket's A Series of Unfortunate Events	2004	Brad Silberling	6.8	Jim Carrey,Jude Law,Meryl Streep	MG6	
Violet, Klaus and Sunny Baudelaire are three intelligent young children who receive terrible news that their parents have died in a fire and have left them an enormous fortune not to be used until the eldest child is of age. When they are sent to live with Count Olaf, a greedy distant relative, they soon learn he is trying to steal their fortune for himself.                
A Time to Kill	1996	Joel Schumacher	7.4	Matthew McConaughey,Sandra Bullock,Samuel L. Jackson	16	
In Canton, Mississippi, 10-year-old Tonya Hailey is viciously brutalized by two white racist rednecks -- James Louis "Pete" Willard and Billy Ray Cobb. Almost immediately after Tonya is found and rushed to a hospital, Pete and Billy Ray are found at a roadside bar, where they had been bragging about what they did to Tonya. Tonya's understandably distraught and enraged father, Carl Lee Hailey, remembers a case from a year ago, when four white men raped an African-American girl in a nearby town, and got acquitted. Carl is determined to not let that happen in this case. While deputy Dwayne Powell Looney is escorting Pete and Billy Ray up a flight of stairs to a court room, Carl emerges from the building's basement with an assault rifle, and he kills Pete and Billy Ray for what they did to Tonya. Carl is later arrested at his house by African-American sheriff Ozzie Walls, and Carl is scheduled to be placed on trial. Despite the efforts of the NAACP and local African-American leaders to ...                
A Walk to Remember	2002	Adam Shankman	7.4	Mandy Moore,Shane West,Peter Coyote	12	
In Beaufort, North Carolina, a prank on a student goes terribly wrong and puts the student in the hospital. Landon Carter, a popular student with no defined plans for the future, is held responsible and forced to participate in after-school community service activities as punishment, which include starring as the lead in the school play. Also participating in these activities is Jamie Sullivan, the reverend's daughter who has great ambitions and nothing in common with Landon. When Landon decides he wants to take his activities seriously, he asks Jamie for help and begins to spend most of his time with her. But he starts to develop strong feelings for her, something he did not expect to do. The two start a relationship, much to the chagrin of Landon's old popular friends and Jamie's strict reverend father. But when a heart-breaking secret becomes known that puts their relationship to the test, it is then that Landon and Jamie realize the true meaning of love and fate.                
It's a Wonderful Life	1946	Frank Capra	8.7	James Stewart,Donna Reed,Lionel Barrymore	6	
George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money and hides it from Billy. When the bank examiner discovers the shortage later that night, George realizes that he will be held responsible and sent to jail and the company will collapse, finally allowing Potter to take over the town. Thinking of his wife, their young children, and others he loves will be better off with him dead, he contemplates suicide. But the prayers of his loved ones result in a gentle angel named Clarence coming to earth to help George, with the promise of earning his ...                
A Knight's Tale	2001	Brian Helgeland	6.9	Heath Ledger,Mark Addy,Rufus Sewell	12	
Inspired by "The Canterbury Tales," as well as the story of Ulrich von Lichtenstein, this is the story of William, a young squire with a gift for jousting. After his master dies suddenly, the squire hits the road with his cohorts Roland and Wat. On the journey, they stumble across an unknown writer, Chaucer. William, lacking a proper pedigree, convinces Chaucer to forge genealogy documents that will pass him off as a knight. With his newly-minted history in hand, the young man sets out to prove himself a worthy knight at the country's jousting competition, and finds romance along the way.                
To Kill a Mockingbird	1962	Robert Mulligan	8.4	Gregory Peck,John Megna,Frank Overton	6	
Based on Harper Lee's Pulitzer Prize winning book of 1961. Atticus Finch is a lawyer in a racially divided Alabama town in the 1930s. He agrees to defend a young black man who is accused of raping a white woman. Many of the townspeople try to get Atticus to pull out of the trial, but he decides to go ahead. How will the trial turn out - and will it change any of the racial tension in the town ?                
A Haunted House 2	2014	Michael Tiddes	4.7	Marlon Wayans,Jaime Pressly,Cedric the Entertainer	12	
After losing his beloved Kisha in a car accident, Malcolm starts anew, by remarrying Megan, a mother of two. When things begin to get back into their paranormal ways, targeting both the children and the property, things complicate even more when his back-to-life Kisha moves into the neighborhood.                
A Good Marriage	2014	Peter Askin	5.1	Kristen Connolly,Joan Allen,Stephen Lang	Rated R for violence/disturbing images, some sexuality and language	Peter Askin
Northmen - A Viking Saga	2014	Claudio Fäh	5.7	James Norton,Ryan Kwanten,Charlie Murphy	-	
A band of Vikings are stranded behind enemy lines on the coast of Alba as their longboat goes down in a dreadful storm. Their only chance of survival is to find a path to the Viking settlement, Danelagh, traversing an unfamiliar and hostile land they have never known. The journey becomes a race for their lives when the King of Alba sends his most feared mercenaries after them. But when the Vikings meet a kind Christian Monk who preaches with his sword, the hunters become the hunted as the Vikings set deadly traps, mercilessly decimating their pursuers one by one, culminating in a final and deadly encounter.                
Scent of a Woman	1992	Martin Brest	8.0	Al Pacino,Chris O'Donnell,James Rebhorn	Rated R for language	
Frank is a retired Lt Col in the US army. He's blind and impossible to get along with. Charlie is at school and is looking forward to going to university; to help pay for a trip home for Christmas, he agrees to look after Frank over thanksgiving. Frank's niece says this will be easy money, but she didn't reckon on Frank spending his thanksgiving in New York.                
L.A. Confidential	1997	Curtis Hanson	8.3	Kevin Spacey,Russell Crowe,Guy Pearce	12	
1950's Los Angeles is the seedy backdrop for this intricate noir-ish tale of police corruption and Hollywood sleaze. Three very different cops are all after the truth, each in their own style: Ed Exley, the golden boy of the police force, willing to do almost anything to get ahead, except sell out; Bud White, ready to break the rules to seek justice, but barely able to keep his raging violence under control; and Jack Vincennes, always looking for celebrity and a quick buck until his conscience drives him to join Exley and White down the one-way path to find the truth behind the dark world of L.A. crime.                
Perfume: The Story of a Murderer	2006	Tom Tykwer	7.5	Ben Whishaw,Dustin Hoffman,Alan Rickman	12	
Jean-Baptiste Grenouille, born in the stench of eighteenth century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. His work, however, takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.                
The A-Team	2010	Joe Carnahan	6.8	Liam Neeson,Bradley Cooper,Sharlto Copley	12	
Four American soldiers who are in Iraq are sent on a mission to recover plates for printing 100 dollar bills that were used to print a billion dollars. After doing the job and returning to the base their commanding officer is killed in an explosion and the plates are stolen by another operative. They would be court martialed and sent to different prisons. 6 months later, the leader, Hannibal Smith is visited by a CIA spook who tells him he knows where the man who took the plates is and wants him and his men to recover it. So he helps him escape and he breaks out the others and they go after the plates. But after doing it, they discover that the spook might not be ok. And a military intelligence officer who was involved with one of them is pursuing them.                
How to Lose a Guy in 10 Days	2003	Donald Petrie	6.3	Kate Hudson,Matthew McConaughey,Adam Goldberg	Rated PG-13 for some sex-related material	
Benjamin Barry is an advertising executive competing with two female co-workers for a major campaign for a diamond merchant. He cuts a deal with his competitors that the account is his if he can make a woman of their choice fall in love with him in 10 days. In comes Andie Anderson who, in turn, is writing a story on how to lose a guy in 10 days as a bet with her boss to be allowed to write more substantial stories. With a hidden agenda in each camp, will either party be able to complete their mission?                
Zack and Miri Make a Porno	2008	Kevin Smith	6.7	Seth Rogen,Elizabeth Banks,Craig Robinson	12	
Zack and Miri are two lifelong platonic friends who make an adult film to pay the rent of their apartment. With their friend Delaney, the couple set out for auditionees for their porn film, but in the process of filming, they realize they feel more for each other than they had before.                
A Most Violent Year	2014	J.C. Chandor	7.8	Oscar Isaac,Jessica Chastain,David Oyelowo	Rated R for language and some violence	
A crime drama set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.                
A League of Their Own	1992	Penny Marshall	7.2	Tom Hanks,Geena Davis,Lori Petty	Rated PG for language	
During World War II when all the men are fighting the war, most of the jobs that were left vacant because of their absence were filled in by women. The owners of the baseball teams, not wanting baseball to be dormant indefinitely, decide to form teams with women. So scouts are sent all over the country to find women players. One of the scouts, passes through Oregon and finds a woman named Dottie Hinson, who is incredible. He approaches her and asks her to try out but she's not interested. However, her sister, Kit who wants to get out of Oregon, offers to go. But he agrees only if she can get her sister to go. When they try out, they're chosen and are on the same team. Jimmy Dugan, a former player, who's now a drunk, is the team manager. But he doesn't feel as if it's a real job so he drinks and is not exactly doing his job. So Dottie steps up. After a few months when it appears the girls are not garnering any attention, the league is facing closure till Dottie does something that ...                
A Few Good Men	1992	Rob Reiner	7.6	Tom Cruise,Jack Nicholson,Demi Moore	MG6	
In this dramatic courtroom thriller, LT Daniel Kaffee, a Navy lawyer who has never seen the inside of the courtroom, defends two stubborn Marines who have been accused of murdering a colleague. Kaffee is known as being lazy and had arranged for a plea bargain. Downey's Aunt Ginny appoints Cmdr. Galloway to represent him. Also on the legal staff is LTJG Sam Weinberg. The team rounds up many facts and Kaffee is discovering that he is really cut out for trial work. The defense is originally based upon the fact that PFC Santiago, the victim, was given a "CODE RED". Santiago was basically a screw-up. At Gitmo, screw-ups aren't tolerated. Especially by Col. Nathan Jessup. In Cuba, Jessup and two senior officers try to give all the help they can, but Kaffee knows something's fishy. In the conclusion of the film, the fireworks are set off by a confrontation between Jessup and Kaffee.                
A Nightmare on Elm Street 3: Dream Warriors	1987	Chuck Russell	6.5	Heather Langenkamp,Robert Englund,Craig Wasson	16	
Picking up where the original Nightmare left off, Nancy has grown up and become a psychiatrist specializing in dream therapy. She meets a group of children at a local hospital facing Freddy Krueger, the same demon she once encountered in her sleep. One of them is Kristen, who has the power to draw other people into her dreams. Working with a male doctor assigned to the case, Nancy helps the kids realize their special abilities within the nightmare world. When Freddy captures one of her charges, she leads a rescue attempt into Krueger's domain, in hopes of putting his spirit to rest once and for all.                
We Bought a Zoo	2011	Cameron Crowe	7.1	Matt Damon,Scarlett Johansson,Thomas Haden Church	9	
Benjamin has lost his wife. In a bid to start his life over, he purchases a large house that has a zoo. This is welcome news for his daughter, but his son is not happy about it. The zoo is need of renovation and Benjamin sets about the work with the head keeper, Kelly, and the rest of the zoo staff. But, the zoo soon runs into financial trouble. The staff must get the zoo back to its former glory, pass a zoo inspection, and get it back open to the public.                
Hachi: A Dog's Tale	2009	Lasse Hallström	8.2	Richard Gere,Joan Allen,Cary-Hiroyuki Tagawa	AL	
In Bedridge, Professor Parker Wilson finds an abandoned dog at the train station and takes it home with the intention of returning the animal to its owner. He finds that the dog is an Akita and names it Hachiko. However, nobody claims the dog so his family decides to keep Hachi.                
Qu'est-ce qu'on a fait au Bon Dieu?	2014	Philippe de Chauveron	7.0	Christian Clavier,Chantal Lauby,Ary Abittan	6	
The Verneuils are catholic. They are also a well-off, well-educated , well-intentioned, well-thought of couple. Everything would be for the best in the best of worlds if three of their daughters had not married three young men... of different religions and origins. So, the day their fourth girl tells them that she is going to marry a Catholic they are on cloud nine...                
A Scanner Darkly	2006	Richard Linklater	7.1	Keanu Reeves,Winona Ryder,Robert Downey Jr.	Rated R for drug and sexual content, language and a brief violent image	
In a totalitarian society in a near future, the undercover detective Bob Arctor is working with a small time group of drug users trying to reach the big distributors of a brain-damaging drug called Substance D. His assignment is promoted by the recovery center New Path Corporation, and when Bob begins to lose his own identity and have schizophrenic behavior, he is submitted to tests to check his mental conditions.                
Think Like a Man	2012	Tim Story	6.6	Chris Brown,Gabrielle Union,Kevin Hart	AL	
Four women have given up on getting their men to do what they want until they find a how to book written by Steve Harvey. They start using his advice about relationships, and their men start falling in line, until the men discover what the women have been doing, then the war is on.                
Het regent gehaktballen 2	2013	Cody Cameron	6.5	Bill Hader,Anna Faris,Will Forte	6	
After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.                
A Good Day to Die Hard	2013	John Moore	5.3	Bruce Willis,Jai Courtney,Sebastian Koch	12	
Iconoclastic, take-no-prisoners cop John McClane, for the first time, finds himself on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.                
It's Kind of a Funny Story	2010	Anna Boden	7.2	Keir Gilchrist,Zach Galifianakis,Emma Roberts	AL	
Craig is a high-school junior, in the gifted program, infatuated with his best friend's girl. When he realizes he's suicidal, he checks himself into the psychiatric ward of a hospital, thinking they'll do an observation, help him, and send him home in time for school the next day. Once in, however, he must stay for a week; the juvenile ward is being renovated, so he's in with adults as well as a few youths. Bobby, a man with a young daughter, shows him around; Craig notices Noelle, about his age. He tries to keep his friends from finding out where he is. Little things: he draws, goes to therapy, sings, helps Bobby rehearse an interview. Is this the stuff of insight?                
A Christmas Story	1983	Bob Clark	8.1	Peter Billingsley,Melinda Dillon,Darren McGavin	-	
Christmas is approaching and 9 year-old Ralphie wants only one thing: a Red Ryder Range Shot 200 BB gun. When he mentions it at the dinner table, his mother's immediate reaction is that he'll put his eye out. He then decides on a perfect theme for his teacher but her reaction is like his. He fantasizes about what it would be like to be Red Ryder and catch the bad guys. When the big day arrives he gets lots of present under the tree including a lovely gift from his aunt that his mother just adores. But what about the BB gun?                
A Haunted House	2013	Michael Tiddes	5.0	Marlon Wayans,Essence Atkins,Marlene Forte	12	Michael Tiddes
Memoirs of a Geisha	2005	Rob Marshall	7.3	Ziyi Zhang,Ken Watanabe,Michelle Yeoh	MG6	
In 1929 an impoverished nine-year-old named Chiyo from a fishing village is sold to a geisha house in Kyoto's Gion district and subjected to cruel treatment from the owners and the head geisha Hatsumomo. Her stunning beauty attracts the vindictive jealousy of Hatsumomo, until she is rescued by and taken under the wing of Hatsumomo's bitter rival, Mameha. Under Mameha's mentorship, Chiyo becomes the geisha named Sayuri, trained in all the artistic and social skills a geisha must master in order to survive in her society. As a renowned geisha she enters a society of wealth, privilege, and political intrigue. As World War II looms Japan and the geisha's world are forever changed by the onslaught of history.                
A Dangerous Method	2011	David Cronenberg	6.5	Michael Fassbender,Keira Knightley,Viggo Mortensen	Rated R for sexual content and brief language	
Suffering from hysteria, Sabina Spielrein is hospitalized under the care of Dr. Carl Jung who has begun using Dr. Sigmund Freud's talking cure with some of his patients. Spielrain's psychological problems are deeply rooted in her childhood and violent father. She is highly intelligent however and hopes to be a doctor, eventually becoming a psychiatrist in her own right. The married Jung and Spielrein eventually become lovers. Jung and Freud develop an almost father-son relationship with Freud seeing the young Jung as his likely successor as the standard-bearer of his beliefs. A deep rift develops between them when Jung diverges from Freud's belief that while psychoanalysis can reveal the cause of psychological problems it cannot cure the patient.                
A Cinderella Story	2004	Mark Rosman	5.8	Hilary Duff,Chad Michael Murray,Jennifer Coolidge	AL	
At 8 years old, the blonde Samantha Montgomery lost her father to an earthquake, leaving her to live in an attic, while her stepmother Fiona, and stepsisters, Gabriella and Brianna take over her life. With popular kids Austin Ames, Shleby Cummings, and their crew, then her house family, the only escapes she has are the Diner Staff, her best friend Carter, and an online buddy-Nomad. They both go to North Valley High and dream of going to Princeton. They have a relationship that goes on through text messages and emails. He finally asks her to the Halloween dance, where they meet, and she finds out Austin is Nomad. Not knowing who his 'Cinderella' is, he goes on one of the toughest quests ever, as Sam's friends convince her to tell him. He finds out at a more than humiliating pep rally that Cincerella is 'Diner Girl'. She finally tells off her steps, and she manages to tell off Austin. At the end, they supposedly end up dating, going to Princeton, and she finds her dad's will, stating it...                
Kat op een heet zinken dak	1958	Richard Brooks	8.1	Elizabeth Taylor,Paul Newman,Burl Ives	AL	
The fifth Tennessee Williams play to reach the screen, wealthy Mississippi plantation owner Big Daddy Pollitt, unaware that he's dying of cancer and disturbed by the strained and childless marriage of his favored alcoholic son Brick and his other son, Gooper, whose wife is about to bring forth another in the endless line of little "no-neck monsters," celebrates his sixty-fifth birthday with his family. Brick's wife, Maggie, beautiful and desirable, tries unsuccessfully to coax her husband away from the bottle, while alternately enticing him and taunting him about his obsession with his deceased best friend and the guilt about their relationship. The seamy tensions reach a climax when the truth of Big Daddy's health is revealed, and he and Brick manage to resolve their differences.                
A Bug's Life	1998	John Lasseter	7.2	Kevin Spacey,Dave Foley,Julia Louis-Dreyfus	AL	
Every year, a bunch of grasshoppers come to the anthill and eat what the ants have gathered for them. The "offering", as the ants call the ritual, is a part of their fate. One day in spring, when the offering's preparation has just been finished, Flik, unliked inventor ant, accidentally drops the whole offered seeds into the river. The grasshoppers come and give the ants a second chance to collect food until fall. Flik sets off to find bugs that are willing to fight the grasshoppers (nobody expects him to succeed anyway) and, due to a double misinterpretation, returns with a circus crew, giving everybody new hope. When the misunderstanding finally gets cleared out, there is only little time left for a new plan, which has to work, or else...                
A Single Man	2009	Tom Ford	7.6	Colin Firth,Julianne Moore,Matthew Goode	12	
It's November 30, 1962. Native Brit George Falconer, an English professor at a Los Angeles area college, is finding it difficult to cope with life. Jim, his personal partner of sixteen years, died in a car accident eight months earlier when he was visiting with family. Jim's family were not going to tell George of the death or accident, let alone allow him to attend the funeral. This day, George has decided to get his affairs in order before he will commit suicide that evening. As he routinely and fastidiously prepares for the suicide and post suicide, George reminisces about his life with Jim. But George spends this day with various people, who see a man sadder than usual and who affect his own thoughts about what he is going to do. Those people include Carlos, a Spanish immigrant/aspiring actor/gigolo recently arrived in Los Angeles; Charley, his best friend who he knew from England, she who is a drama queen of a woman who romantically desires her best friend despite his sexual ...                
A Night in Old Mexico	2013	Emilio Aragón	5.8	Robert Duvall,Jeremy Irvine,Angie Cepeda	-	
